index	label	text
2648	0	五年前來過一次，但因為人潮太多沒搭到船就折返了。這次過來先透過易遊網先訂船票，要注意的是電子船票要先到旁邊的廟換成實體票才能去排隊喔。
2649	1	園區不大，仔細尋訪加拍照，大概能待個一小時。裡面保存有非常老的木造裝飾古蹟，未經修復處理，很有味道。因為有收門票100元，所以參觀的人不多，反而多一分幽靜
2650	1	老塘湖藝術村是由台灣手指畫家匡乙花了30年所打造，集結了一百多間的古厝材料，
2651	1	穿梭懷舊老街，道地濃郁的人情味讓您值得再三回味
2652	1	服務人員都好細心熱情的教導小孩，太棒了~超級推薦
2653	1	用魚池及舊物蓋建👍👍👍喜歡古物的朋友們可以到此一遊，古色古香，還可以體驗穿古裝（古裝配上古物，拍照很有穿越時代的感覺😊😊😊）門票不能抵低消😩😩😩停車算方便，但小黑紋多要注意防蚊😄😄😄 …
2654	1	特色是沿途很多農產品.停車不便，欠缺管理.
2655	1	百年將軍府，山莊不大，但是很好拍，可以來看看，順便請導覽，可以更了解山莊的歷史和知道更多的細節
2656	1	可以漫步的隧道，城牆很有古味，整體整理的蠻不錯的
2657	1	2022/12/10下午前往從外可看見廟宇被鷹架包圍，入內參拜一樣有鷹架，但原則上不影響參拜。,廟庭前有付費停車場，如已停滿可往廟周圍的道路路邊尋找。
2658	1	漂亮的一個市區景點。本身設有停車場，洗手間寬敞乾淨。,,有冰淇淋攤車，可於中庭的戶外座席品嚐；小洋樓設有咖啡廳，消費方可入內；另有台菜餐廳。 …
2659	0	沒有
2660	1	建議下午快天黑時來，光影變化很吸引人。
2661	1	台灣從16世紀前開始的所有歷史
2662	1	很棒的地方，對於台灣製鞋有更深的認識，工作人員服務親切，DIY解說也非常詳細，已經二次造訪，還會再多來DIY的～
2663	1	平日人潮不多，散心的好地方
2664	1	蠻不錯的體驗方，第一次吹薩克斯風，沒想到這麼這麼累:face_with_tears_of_joy: …
2665	1	不一樣的停車場公園，沙漠植物風格很適合拍照，有文創商店，也有特色餐廳和娛樂運動空間，適合帶小朋友放風的小休閒廣場。
2666	0	老街商品大多都重複，價格太高，許多設施老舊沒有修繕。
2667	1	你有多久沒有來奇美了呢？
2668	1	野貓快報 諸位靚妹上班 今日優質均一價格，無購買點數及刷卡.哥哥可以放心消費 環境絕對不會昏暗張亂，小姐服務到位給哥哥們平價花費 尊榮享受Line：xcat6262
2669	1	國定古蹟樑柱木板已經呈現歲月的痕跡還好進行修補不影響參觀得注意安全
2670	1	國內唯一展覽台灣歷史軌跡的博物館。館藏豐富，還有定期的特展，展出台灣庶民多樣的生活樣態、台灣歷史定位的娓娓變遷。 …
2671	0	沒特色,東西又貴停車收費也比別的地方貴
2672	0	明明就超爛，路超小條，還有沒鋪柏油路的地方，一個不小心還誤觸軍營警報器，視野也不廣闊（雜草叢生），非常不建議來！
2673	1	要從地下道旁門口進入，完成登記後，跟著地面上箭頭指示就可以抵達車庫
2674	1	交通便利（ 台鐵有停靠保安站）， 就算自行開車前往也有廣闊的停車場。館內奇珍異品眾多，可能是假日前往展覽廳及販售區以及餐館甚至洗手間還有戶外的人潮~ 真是驚人呀！
2675	0	很多東西很難吃，為了觀光變的很奇怪
2676	0	看完了我的圖片你就可以不用來了。百分之九十五的空間都已轉做商業用途，剩下的，也乏善可陳。整體的動線紊亂、不友善，到處都是冷氣的室外機，不然就是堆置垃圾的空間，室內的部分除了商業用之外，還有很多房間都掛著「員工專用」。
2677	1	從山下開車過來的話，需要用到導航為你指引方向，因為這裡在山區裡面，看到鰲海路轉進來一直開，台中自由車場右轉看到清水鬼洞就到了，有很多車位可停車 …
2678	1	這裡是在省議會裡面，鄰近玉蘭谷入口處，身邊有魚池和大樹環境優美
2679	1	超乎預期的好玩 …
2680	1	很創新的設計,在草悟道還有這空間,上次來還圍著施工中 …
2681	1	座落在科學園區內的新落成客家文化園區，佔地廣闊，還有特色空橋，很可惜此此前來遇上毀損修復，景色有些缺憾。,目前展館是免費參觀，唯一要收費的項目就是觀看多媒體影片。展館造型奇特，又盤踞一整個山頭，可以俯瞰整個市區平原，館內空間非常寬敞，但相對顯得有些稀疏，目前展覽與常設展物不多，所以一下子就逛完了，偌大的空間應該可以再更加活化使用才是，才會更複合客家精神。 …
2682	1	2／13去拍的好美:smiling_face_with_heart-eyes:,門票150、花期不能抵消費、建議穿著布鞋比較好爬、餐點也不錯吃,一年來1-2次 …
2683	1	紀念獨裁者的殿堂。顯示台灣人的政治矛盾，濫殺台灣人生靈塗炭的魔頭蔣志清，為何到了民主時代，這座帝王規格的靈廟仍然在供奉他？
2684	1	環境不錯，工作人員及志工態度也很好，是個很好遛孩子的地方
2685	0	人好多，等家人下車30秒內~不行嗎還被拍照，爛透了~
2686	1	佔地相當廣大的滯洪池，裡面路線步道有好幾條，整體路線距離相當長，很適合步行環湖。中午時間來比較吃力，這裡有遮蔭的涼亭不多，很多木製步道、景觀台都沒有陰涼處可供乘涼，樹木植被也還沒有很大棵，所以要注意避暑。黃昏時刻來訪是比較適合的時間，不過夏季就是要注意蚊蟲。,今天來訪天氣很晴朗，還好有陣陣清風吹拂，稍減熱感。 …
2687	1	景觀海景無敵，風車下的階梯為景增色加分，可拍網美照。
2688	1	學甲/老塘湖藝術坊
2689	0	太貴
2690	0	去以前打電話過去詢問，連續打好多天，電話無人接。第一次去，要如何拜，拿什麼，買什麼。工作人員很不耐煩，要問很多次才很不情願回答。月老在哪裡，如何去，也不知道。服務台常沒有人。最後要燒金紙，因為台北市很久很久廟宇已經沒燒金紙了，也不知道如何燒。後來才發現在廟外面燒，有黑煙。給月老要紅線要費用150元。廟門前沒有公車，也沒有計程車，走出去走好遠都沒看到公車，人行道很多都在維修。是一個廟，但週邊不熱鬧完全不熱鬧。東區路上很少人。要過馬路時沒看到對面有小綠人，就算紅燈亮，車子也一直走完全不肯讓讓行人。只好在很遠的路口招計程車去火車站。
2691	1	這個地方保存得非常完美，大到佔據整個街區，但是裡面幾乎聽不到車聲，很適合散步
2692	1	我最喜歡的一個地方是書房的部份，和式的榻榻米，在室內看向室外景色的時候很唯美，頗有意境的，外面種了諸多玫瑰與多年的茶花樹，看得出來被照顧的很好，偶然間遇見一隻很親人很乖的白花貓，這真的是在一德洋樓看見最美的時刻
2693	1	裡面的建築物，還有古代人學習的樂器，祭祀的器皿，衣物，很值得家長帶孩子們去參觀，記得拿份導覽手冊，有中，英，日三種語言
2694	1	這裡景色非常的壯觀優美，我們非常享受這裡的美景，尤其是可以看到美麗的藍天白雲以及淺綠色的日月潭風景
2695	1	100元門票可抵50元消費，打卡送小杯珍奶，園區蠻美的
2696	0	參訪幾個台灣的古蹟，摘星山莊算是保存不錯的古蹟，仍能想見清代武狀元林其中建好時的精緻輝煌。只是在相關單位在管理規劃上仍是缺乏美感，也許是BOT委外經營經費有限，古蹟裡廣告標示都很粗製濫做，臨時搭建的棚子也很礙眼，美感是宇宙共通的有科學依據邏輯的對稱和協調，其實古蹟並不大，若能把礙眼的臨搭標示移除，改以精美的入園地圖來精簡到位說明建物和指引路線，所有的遊客都會充分欣賞到古蹟之美，沿著路線走若遇見蛋餅屋和冰淇淋店歇腳，也是很不錯的驚喜，就好像沿著尋寶圖意外發現寶藏一般。此外古蹟雖 …
2697	0	地方政府懶散沒管理
2698	1	比台南孔廟大而且免費參觀
2699	1	店家也都很親切 尤其是週末特別熱鬧 …
2700	0	這𥚃的工作人員對小孩非常兇，還不聽解釋，令我非常失望 …
2701	0	門票昂貴，餐點亦同，環境太老舊與危險，路線複雜，未設有吸煙區，設施還有時間限制，晚上才固定幾項，到連假更扯到處只在排隊，整天下來沒玩到什麼，上次去玩，黑衣主管都在園區到處走動，不下場幫忙，聽朋友說是叫一個姓邰，一個姓張，也擺臭臉到處走，主管感覺與員工關係差，車場也未有草皮抓住飛石。 …
2702	1	台中清水紫雲巖在當地很有名，紫雲巖奉祀的神明主要是觀世音,紫雲巖在清水在地人的地位是很崇高。,然後二樓有玉皇大帝、註生娘娘、聖母、神農神明 …
2703	1	不同季節有不同的景緻,值得前往
2704	1	很多漂亮的蝴蝶，茶葉蛋也很好吃，就是商店街短，重複就那幾樣而已。
2705	1	環境優美，親近自然，步道、飲水機及廁所都維護的很好。有專人引導停車位置。
2706	1	12/31/2022造訪，停車位非常多，停車免費，花園門票120,如果選烤肉方案350,包含參觀花園。花園面積不小，可以拍滿久的，由尤其背景配上火炎山，加上藍天，真的不錯
2707	1	小風口販賣部關東煮的大顆貢丸很好吃。
2708	1	畫畫很棒，但是有點遠，要走一段才有牆可以看:face_with_tears_of_joy: …
2709	1	一張票帶你穿越 每一幅作品都是時空的凝滯
2710	1	還不錯！但是需要等其他走道完工
2711	1	標示不明顯，現地也無解釋說明，不然可以讓遊客更了解原由歷史。
2712	0	餐廳幾乎都沒營業。只剩下7-11 …
2713	1	風景美但是交通動線不安全
2714	0	警衛態度很差，雖然我是第一次來，但是沒注意到時間也不必要這樣的態度吧
2715	1	磺溪書院…… 三級古跡，感受人文氣息~,散步書院前的小鄉道路，慢慢品味農田，夕陽，新鮮的空氣，令人心曠神怡，很舒服的農村氣息~
2716	0	不靈
2717	1	香火鼎盛，人們信仰中心，,每年農曆三月出巡，,總引起廣大信眾相隨， …
2718	1	園區非常大！也很漂亮，因為臨時去的，所以好多想去走的地方都沒去成，走了一下午，只走了一個步道，來回花了好幾個小時的時間，有機會還會再去，真的是一個不錯的地方！
2719	1	橋上欣賞日落，再到附近台糖、公園走走，很悠閒慢活的一個景點。
2720	1	喜歡麵攤麻薏等吃食 ，另攤手工粉粿及愛玉也佳
2721	1	適合帶小朋友來 有很多互動設施,前身是光復國中 地震損毀後遺留下許多損毀建築遺址,令人感嘆地震的傷害,志工人很好  下大雨還給我們送傘和雨衣
2722	1	遛小人兒的最佳地點，有鴨子、魚、小鳥可以餵，還有石頭可以玩，廁所也在停車出入口就有，適合有家庭或是帶長輩來走走的地方,晚上也有不少情侶會來散步約會哦😍 …
2723	1	空氣真的很好
2724	0	樹跟草擋到一堆
2725	0	石板烤肉真的超級難吃！太差了
2726	0	今天到訪園區一切都還不錯。,唯一就是接駁車的司機態度差，開車技術也差，還要打人超級無敵誇張傻眼。雖然領班出來道歉說會處理我也知道這都只是官方說法。要前往的切記不能跟司機說要暈車了開慢一點不然會被打:face_screaming_in_fear: …
2727	1	規劃完善，適合全年齡人來走走 …
2728	0	門票價錢未統一，差別待遇
2729	1	天地陰陽生萬物⋯⭐️🌙
2730	0	另外最近餐廳維修不營業、 室內球池維修暫停......
2731	1	很值得親子共賞的地方。
2732	1	旁邊的步道不錯 防風林很擋風 天氣不好的時候風很大 蠻有趣的地方
2733	1	主要呈現的是建築物主體而已，最好是加入當時的食，衣， 娛樂，所用的文物。
2734	1	朝聖的大日子.各路高手群聚.來參與盛事,買買土產紀念.地瓜餅…
2735	0	過年期間人爆炸多
2736	1	步道沿途的風景很棒，但若想環潭不建議走此步道，中間會有許多階梯需要牽車，不如直接走公路
2737	0	評分最低只能一星，所以只能點一星…,沒來過真的不知道門票有這麼好賺！,星期日中午過來，幾乎沒有人服務！ …
2738	1	很有文化氣息的廟宇
2739	1	園區滿大的，很多人會在外面野餐，場館內容不算多但空間安排很舒適，門票$100，停車費按小時計算
2740	0	好久沒有來看到卻是不知名的樹
2741	1	可以坐小艇看紅樹林和水筆仔形成的生態池，
2742	0	遊樂設施有點老舊，畢竟有些年代了，海盜船的服務人員非常認真地營造氣氛，讓搭船的人心情都很嗨，不敢玩只在旁邊看，都可以感受到歡樂的氛圍，很棒的員工,推薦樂園裡的熊大樂園，需要另外購票，如果有住宿加購麗寶樂園門票，就不需另外購票，裡面非常可愛，給愛拍照，想拍網美照的真心推薦，一定要來
2743	1	中正紀念堂台北地標，寛廣建築活動好地方
2744	1	環境優美，景色宜人,真的是遛狗散步運動的好去處,中間還有個大池塘，可以餵鴿子:bird::fish:,狗狗:dog_face:在那裡散步認識新朋友很開心 …
2745	1	離湖水只有50公分遠，離出水口只有50公尺遠，非常舒服，尤其今年還有中秋節月亮。
2746	1	風景秀麗，廟內莊嚴，讓人心情平靜
2747	1	與竹南河濱自然公園位置重疊，園區有多項藝術裝置，大概就是融合了童趣與宗教...濕地部分結合了小區塊沙灘，能欣賞到到豐富的紅樹林生態。相較於其他知名濕地，算是個遊客較少，但內容豐富之處。可惜之處就是溼地處的垃圾較多...是人性常見之醜陋...
2748	1	很美的風景 終於有機會來到
2749	0	背包需要寄放在寄物櫃，請問我是要把手機、錢包、酒精噴瓶、衛生紙等等拿在手上嗎？
2750	1	免費入園真好…停車也免花錢…秋日午後來好微涼，近3000公尺步道好走好溜，打發時光後享受清水米糕，肉圓仔，炸蚵爹，肉圓……小資省錢又健康！
2751	0	汽車出場排到天荒地老！
2752	1	這個時代居還有這種大面積的免費產業園區可以逛，停車方便好走路，是可散散步的地方。
2753	1	司馬限林道平緩好走，海拔約一千八百多公尺，老少咸宜，途中有幾處展望點，可以順便攀登東洗水山（海拔2248公尺）及北坑山（海拔2162公尺），遊客中心至東洗水山登山口3.8公里，到北坑山登山口6.2公里，也可加碼走到大板根來回約20公里。免費提供汽機車停車位，但數量不多。
2754	0	無特色
2755	1	在市區中難得的悠靜之地，這座孔廟從大門就能感受到氣派，裡頭的建築更是古色古香，甚至可以用雕樑畫柱來形容了。,,沿著林蔭大道往前走到紅漆大門，這裡真的相當安靜；看到紅漆大門已夠氣派了，進入裡面後看到大成殿，更是能夠感受到莊嚴的氣氛。
2756	1	遇到辦活動，戶外有寫生，展覽館裡面有某個工會開幕前的古箏彈奏
2757	1	很好逛的老街
2758	0	其實沒什麼可看性，逛了一下，一轉眼，看到有部車卡在階梯上，當下傻眼，好在幾位熱心人士幫忙推上去
2759	1	超刺激
2760	0	到處都是狗屎，雜草叢生，螞蟻窩一堆，只適合溜狗，根本沒人管理
2761	0	臨摹韓國-清溪川的景點,建議晚上點燈再去，各種見光死的尷尬中華美學(類假花草、人形立牌、俗到炸開的白鐵噴水柱、順著走道走突然踩空的斷層)元素,早上晨跑應該不錯，可以再進步～加油。 …
2762	1	以沒辦法出國來說，這裡絕對是值得一看的，對於大部分的人不見得能跑很多國家，這裡可以滿足大家的見聞，整體規畫很棒，展覽也很不錯，冷氣也很強，夏天來這裏面真的很舒服，地方很大，全家來真的很適合！好停車！
2763	0	密室逃脫超爛106一場很爛才一些些關卡超坑..
2764	1	在大樓叢林裡面竟然有一處讓人放慢腳步的歷史建築，也蠻適合帶小朋友在廣場上走走不受打擾又安全。
2765	1	台灣地理中心碑位於虎頭山山腳，是台灣地理的中心位置。為了紀念這個重要的地理位置，設立了石碑並被稱為「台灣之心」。該碑四周風景如畫，可以俯瞰整個埔里盆地，也是觀賞日出、夕陽和百萬夜景的絕佳觀景點。該碑的造型美觀而雄壯，由兩面白色弧牆環抱，中間是三米高的赭色屏牌，上豎一柱不銹鋼桿，最上端頂著兩偭相交的圓環，整個造型如一朵半開的百合花。 …
2766	1	大約廿年前就開始常來這裡散散心看日落，當年堤岸邊的建築還是嶄新的，裡面還有賣吃的和一些蛤蜊漬物，房子上方還有「活力海岸」四個字，時光無情有的讓人、事、物變得更好，有的隨著落日不再東昇，最近看著漁港週邊的荒蕪，和斑駁欲墜的堤防水泥塊，大理石刻的「活力海岸」四個字卻鮮明依舊，給了台西港衰頹最大的諷刺。
2767	1	超愛書院氛圍跟紅磚瓦，來這裡開學堂應該不錯。
2768	1	熱鬧氣氛很棒的，公共安全，飲食衛生，需要的加強檢視，要給人安心的感覺
2769	1	可以帶小孩散步的地方 環境很好
2770	0	因地處較偏僻，缺乏管理，所以環境上顯得較亂，拍拍照，放鬆一下倒還可以
2771	0	工作人員的臉在78💩什麼還有口氣態度再差什麼意思的
2772	0	無門票開放參觀。只是風真大
2773	1	真火,近距離體驗的確很新鮮，停車場又超大的，適合大小朋友來走走看看唷！
2774	0	2.下車後沒多久就可以走到了
2775	1	園區很多美麗的雕塑，以白色居多，尤其那座奧林帕斯橋，兩旁歐式雕塑，太美了！
2776	1	可以DIY體驗愛玉的製作過程，還有講師介紹蜂與蠶的知識，讓我獲益良多
2777	1	清水市區在地信仰中心，莊嚴又有鄉土味，廣場前收費停車空間大，旁邊特色小吃多樣~
2778	1	大里老街•百年歷史老雜貨商號•仁里商號•今年88歲•算盤計算•一級棒,,逛大里老街尋訪地點•
2779	1	置身在異國的氛圍，每座雕像都有標註，例如：宙斯ZEUS 眾神之王-掌管宇宙、秩序與命運，值得花一天的時間欣賞館外及館內的展覽。
2780	1	有台版的水上版亞馬遜森林之美譽，
2781	1	認識台灣工藝的重要據點，有許多展廳提供不同工藝的展覽及體驗，適合親子同遊，園區開闊、充滿綠意，好休憩、放鬆及拍美照的園地。
2782	0	現在已經看不到之前的夜景，大部分都是被草遮住，照片是在涼亭拍的，其實不用浪費時間跑這趟
2783	1	閱覽室原本很大環境好
2784	1	位於竹南鎮龍鳳里的龍鳳漁港，為冷水溪出海口及龍鳳大排交接處南岸的一處天然漁港，因鄰近海域多數為礁石質地，底棲魚類多不勝數，漁產種類極為豐盛，如烏魚、花之、白鯧等，一年四季街可捕獲，歸屬於第三類漁港。
2785	1	日月潭旁的玄光寺、園區小小乘坐日月潭遊艇即可到達、上玄光寺約170公尺，路徑都是樓梯，但也不高、慢慢走10多分鐘就可以到達，登高眺望日月潭風景很棒！
2786	1	需要購買門票100元入場，門票可以抵消費及贈送一杯小珍珠奶茶。,推廣茶葉文化的故事館，敘述許多茶葉種類及製作過程，館內也有販售多種台灣在地茶葉，可以先品茗試喝再購買，雖然是以茶葉為主要推廣及銷售，但也有銷售零食小吃及拉麵店。 …
2787	1	一直都頗喜歡樂成宮的建築跟氣氛，其實宮廟的佔地不是很大，但人潮一直都很多~~兩次來都是跟朋友一起，主要也是跟著朋友來拜拜月老，我則是拜拜財神，看著每一尊神明的面容會瞬間心安跟氣和，也祈求身邊的人都能健健康康、平平安安~
2788	1	十宜樓，有兩棟樓房及一座空橋，但無法入內參觀，只能在外面拍照，可以看的東西不多，但頗讓人發思古之幽情。
2789	1	今天是元宵節去拜拜，原本心情都很nice。就在拜完後要出廟門剛好誦經的在收隊，（後面有一男子碰撞到誦經的）誦經的沒罵那一男子反而罵在他前面的我母女倆。整個心情down。虧他還是誦經的這樣口出惡言
2790	1	有劍道、弓道等體驗課程，戶內外有提供餐點，也都有好風景可供欣賞
2791	1	三月中的中午去，微風徐徐，不會太熱，水壩旁植被不夠密集，無法有效遮陽，有免費停車場及廁所，適合短暫小憩，也可搭配週邊自行車出遊，可到鄰近情人木橋及舊山線鐵橋等景點，也有很多咖啡簡餐店，可以放鬆身心
2792	1	票價便宜
2793	1	園區種了許多種類的花，大約可以花上1hr在這拍照逛逛，現值鬱金香季。
2794	1	舒服的環境，按照指示就可以依照順序一一參拜各位神尊，求姻緣也是教導的很仔細，期望我的姻緣線早日被媽祖和月老安排牽線！！！
2795	1	可以了解及體驗薩克斯風樂器，值得一遊的知性之旅
2796	1	私人收藏如此豐富的地方一身一定要來一次
2797	0	可以不去就用不著去了
2798	1	來了三次以上了，從旁邊的光復新村未發展前到現在這麼文藝社區，每到這裡都想起921的感受，帶小孩來看看當年的事情
2799	1	位於臺灣臺中市北區樂英里的孔廟。最初規劃於東區由基隆顏家贈售的吳鸞旂公館，但因環境、被公眷與平民占用等問題尚未解決，後改至空軍第三飛機場附設子弟小學原址、臺中市忠烈祠旁重建，建築仿效曲阜孔廟格局，於1976年落成。,建築式樣上屬北方孔廟，大成殿仿宋朝宮殿式建築，整體建築配置仿曲阜孔廟，彩繪全仿宋制，只見花草不畫龍鳳，在台灣孔廟中獨樹一格。 …
2800	0	雞排旁的啤酒店老闆的臉和態度都好臭，不想做就不要做
2801	1	這裡是令人驚䒏的景點，與中央公園相比絲毫不遜色。,入口處的池中池景觀即讓人眼晴為之一亮，成群的飛鸽在此飛翔或駐足覓食，是拍照留念的亮點。,圓弧型的人工湖加上周圍海洋生物的圖腾設計令人讚嘆設計師的美學觀念。 …
2802	0	最近二樓多了許多像夜市小遊戲的攤位，尤其丟球的，擺了四個桶子，規定進一顆要等人員看到，才拿出來才能再丟，但一人顧攤位根本未注意別的小朋友玩，導致小朋友連續丟兩顆在桶子裡，確告知你不算，因為違返規定，結實浪費兩百元
2803	0	這理除了吃還是吃沒有賣點
2804	1	停車方便，假日也有一定人潮，可購買當日新鮮海產，也有幾間海港餐廳，還有濱海步道可以散步。
2805	1	菜市場
2806	1	值得至少停留2小時入場看看
2807	1	裡面有很大的停車場，停車蠻方便的，只是能參觀的東西並不多，現場一樓有販售一些玻璃製品，大致上都比外面的賣的還要便宜一些，蠻多的杯子和玻璃瓶可以選購，我是一般非假日時候來的，現場沒什麼人，免費參觀，不用買票。
2808	1	還有栩栩如生的復古場景，長輩看了一定有很多回憶要說。 …
2809	1	一中街吃飽 就可以過來散步走走 很清靜
2810	1	可以在臺中市政府文化局線上預約導覽，導覽志工講得很不錯，從建築物古蹟建築法式，到客籍人士林懋陽如何在此建立基業，並融合中英日三國及傳統風水概念建成，逐步擴展，然後林懋陽家族離開，國府入臺後變眷村，但主體沒有受到太多破壞，仍保有原來宅第風格，林氏一生頗具故事性，值得一遊。
2811	1	悠閒午後散步發呆看烏龜發呆的好去處。
2812	0	沒有控管人數，超級多人⋯⋯置物櫃完全不夠，池裡滿滿都是人，根本沒辦法放鬆⋯ …
2813	1	真的很美
2814	1	非常寧靜而乾淨的環境，整個場域讓人非常放鬆，體會到身心靈的平衡感覺。
2815	1	處處是美景，超好拍的。
2816	0	2樓酷雪恐龍的工作人員都發生什麼事了？
2817	1	很寕靜安意的地方， 適合來放空
2818	0	無遮陽
2819	0	門票貴就算了.門票折抵消費限制多.整個園區動線太差.找間餐廳都難.廁所倒是很多.一生來過一次就夠了.不會想在來了！
2820	1	以前的台糖用來載甘蔗的鐵道，吃過午飯後適合全家大小一起來散步，遙想當年滿片甘蔗田的過往。
2821	1	展覽館展示的作品好有趣，孩子很喜歡
2822	1	平時已經不會來的地方 這次因為端午祭江活動而前往 祭江活動蠻有意義的 喜歡宗教活動的朋友可以來參與看看
2823	1	位處深山，抵達後有柳暗花明又一村的感覺。餐點談不上美食佳餚，但飯後可在園區賞花的美景，美拍盡收眼底。
2824	0	無法停車，希望規劃停車塔
2825	1	春天的風
2826	0	10個攤位9個難吃！
2827	1	很放鬆悠閒的地方，駐場歌手的樂風也很融合這個所在，遊客們可以坐在長凳或咖啡桌休憩體驗美好的午後時光。
2828	1	適合全家大小一起來走走看看 感受書香氣息 旁邊有一個操場可以放小朋友跑來跑去的放電一夏
2829	1	好拍好景好靜好溫暖，旁邊就有停車場好停車
2830	0	前前後後泡不到15分鍾熱+冷泉 因為太多銀髮族 我沒辦法泡很久……  還有水裡很多白白的皮膚屑
2831	1	裡面的佈置增添參觀的氣氛
2832	1	非常讚！大人小孩都適合旅遊！,尤其對喜歡木材的人來說，可以慢慢逛！
2833	0	很不友善的環境
2834	0	這輩子沒意外不會再來
2835	0	騙觀光客的地方
2836	1	天然形成的隧道，四周有成群的紅樹林，很多是幾十年、上百年的老樹，搭乘中要拼命閃樹，滿奇妙的經歷！
2837	0	海盜船標110公分可以乘坐這個年紀太小不適合小朋友作了身體出現不舒服想吐，希望能改善
2838	1	很值得來放鬆的地方，還有現場live ！👍 …
2839	1	很美又悠閒的地點，適合拍照，野餐，小憩
2840	1	適合親子同遊的台南景點，就算不進去博物館內，外面也有很大的草地與步道可以散步
2841	1	意外發現實景節目的拍攝地點，從義峰冬瓜茶走進來不用2分鐘的路程！期待節目開播會看到不一樣角度的安平。老街裡充滿著各式小吃與古早味的點心，在古堡瞭望台下，小販親切的叫賣著，我想這是台南特有的風景～
2842	0	網美都文盲？沒看到草皮養護中，狂踩猛踩。
2843	1	路邊有大約10個停車位，從停車場走到九蛙疊像大約要10-15分鐘，平路與下坡的階梯，因此回程就需要爬階梯回到停車場，沿路都有樹蔭遮蔽，穿短褲要防蚊，值得順遊
2844	0	來這邊就像個迷宮一樣，指標很爛，從指標走到的地方根本不是這個地方，來玩的遊戲設施也找不到在哪裡，地圖也看不懂，這邊指標給的也不一樣，我們已經也不是在這裡玩了，根本來這邊運動而已⋯
2845	1	當地人熱情、風情樸實無華，周遭有許多傳統老店。,,廟內有許多香爐，取香時可以參考佈告欄紙張上的教學。 …
2846	1	腹地蠻大的，但就是少了兒童遊樂器具！
2847	0	浪費金錢，浪費時間，排隊太長
2848	0	昨天是萬聖節🎃約莫下午四點接近，去拜拜，賣香的歐巴桑大姐還有櫃檯黑黑老老醜醜看起來快死掉的死人樣工作人員的，態度彷彿剛才他們家才剛死人一樣就強迫他們來工作，很不耐煩很不屑這個工作，神明服務人員那麼爛都不用品格喔⋯⋯超斂財，一直叫我投錢。我平常除了投香油錢、還有公益慈善幫助偏鄉我也樂捐、這幾年也有點平安燈。今天打電話去問陳文文負責人在不在？因為如果廟方只是斂財，並沒有真心要幫助人民，這些錢我就不願意再樂捐幫助做公益。神明是很靈驗，祈求保佑健康平安日子順遂。但廟方工作人員早期我2019年以前去拜，服務態度超熱心親切，不知道昨天怎麼遇到三個妖魔鬼怪，我還以為我走錯廟咧 …
2849	1	在這邊充分了解到客家有關的知識與文化傳統，非常適合帶小朋友來走走的好地方。
2850	0	停車場阿姨有夠嗆
2851	1	從山頂往下看至海岸，海線連天美景，夏天及冬天風景不依，冬天芒草雪白整山，觀景台走到山腰軍事碉堡在走到海岸彩虹招牌來回一個多小時，平常上班辦公室，假日走出來健走運動，身體健康。2023/04/03再次前往見公所新增建大型停車場，遊覽車位，小客車車位，及公共廁所，不會一位難求，連假五天遊客爆滿！！
2852	1	名稱為「生態」公園，因次，公園內有水池、小河流、魚……等，目前還有數量不少的鴿子，在臺中市很少看得到公園有鴿子，但似乎有衛生問題。,佔地大小適中，外圍行道樹高大，可遮擋陽光，但園內樹木卻偏少且較小，適合陽光之旅。,外圍人行道有許多小農擺攤販賣農產品，道路邊劃設許多停車格，因此，停車滿方便的，也有公廁，算是乾淨，但有些許尿騷味。,臨近大坑9號、10號步道，若時間充裕允許，可串聯一起，走完步道後，來此散步、休息。
2853	0	去玩遇到下雨，早上說什麼天候不佳就關閉設施，結果大部份一日券的設施全關==就算後來沒什麼下雨也不開放，讓人感覺很不舒服，感覺被騙了
2854	1	今天真的天氣太好了～好想穿短袖
2855	1	恭喜您成為荔枝樹爺爺眷顧的幸運兒！,今年摘星的荔枝結實纍纍，也象徵福氣滿滿~,祝福您 福氣好運久久！
2856	0	沒有設置倒飲料的垃圾桶或廚餘桶，現場清潔人員不幫忙處理，還要求我們把喝不完的飲料直接倒河裡或草地？？！！
2857	1	十宜樓、意樓、九曲巷、摸乳巷….反正就都是一條巷子進去，我個人是蠻喜歡的啦，只是有的人可能覺得無聊，有點搞不清楚這些照片是哪條，反正來這邊肯定都會去的吧！！
2858	0	11/4去走走，沒進去室內，後面的好客公園步道凹凸不平，石頭會滑動，還有青苔，有夠難走，不小心會扭傷腳，雨後要注意避免滑倒。警衛大哥很熱心的幫我們介紹園區的景點，戶外唯一加分的點。
2859	1	水社到向山這段除了全程有專用車道外，也剛好經過涵碧半島，大壩，終點於向山寮望台。沿途多地方都可以好好欣賞日月譚景緻，前來日月潭絕對不可以錯過!
2860	1	設施不太適合幼稚園小小孩 不過可以在旁邊跑跑步也不錯,假日人非常多
2861	0	感覺很破舊，很多地面破壞，没有整修。
2862	0	沒什麼可以體驗的，進去會依人數提供一個雞精餅乾很特別，只是繞了一個沒開燈的走道後，就出來到販賣舖了，全程不到五分鐘，感覺像是為了賣而弄的博物館，沒特別的，不推薦。
2863	1	很好逛的點，一張門票可以同時參觀樹屋，洋行，還有故居，值回票價💯 …
